Name,X,Y,Name,X,Y
Film T9 M-SWCNTs,425.87890625,0.936677618376414,Film T9 M-SWCNTs Converted,425.87890625,0.950541351955121
Film T9 M-SWCNTs,425.455078125,0.936713963065237,Film T9 M-SWCNTs Converted,425.455078125,0.946920701805384
Film T9 M-SWCNTs,425.033203125,0.940538113437207,Film T9 M-SWCNTs Converted,425.033203125,0.947531435347364
Film T9 M-SWCNTs,424.611328125,0.934172503890358,Film T9 M-SWCNTs Converted,424.611328125,0.943466996747505
Film T9 M-SWCNTs,424.1875,0.940501250406352,Film T9 M-SWCNTs Converted,424.1875,0.945130115129388
Film T9 M-SWCNTs,423.763671875,0.93261221298024,Film T9 M-SWCNTs Converted,423.763671875,0.944607808409791
Film T9 M-SWCNTs,423.341796875,0.941357071903886,Film T9 M-SWCNTs Converted,423.341796875,0.955205149119455
Film T9 M-SWCNTs,422.91796875,0.932139906479716,Film T9 M-SWCNTs Converted,422.91796875,0.960685863800563
Film T9 M-SWCNTs,422.494140625,0.945784330531232,Film T9 M-SWCNTs Converted,422.494140625,0.948710768183291
Film T9 M-SWCNTs,422.072265625,0.94233629389344,Film T9 M-SWCNTs Converted,422.072265625,0.950511047005798
Film T9 M-SWCNTs,421.650390625,0.948795022275155,Film T9 M-SWCNTs Converted,421.650390625,0.952726266256108
Film T9 M-SWCNTs,421.2265625,0.944106627409088,Film T9 M-SWCNTs Converted,421.2265625,0.956491857744772
Film T9 M-SWCNTs,420.8046875,0.945579284372637,Film T9 M-SWCNTs Converted,420.8046875,0.953921238876344
Film T9 M-SWCNTs,420.380859375,0.942719823840786,Film T9 M-SWCNTs Converted,420.380859375,0.957659144875593
Film T9 M-SWCNTs,419.95703125,0.959042346328477,Film T9 M-SWCNTs Converted,419.95703125,0.975145930850897
Film T9 M-SWCNTs,419.533203125,0.95655301125081,Film T9 M-SWCNTs Converted,419.533203125,0.971635927682869
Film T9 M-SWCNTs,419.109375,0.970698271539154,Film T9 M-SWCNTs Converted,419.109375,0.97814021717194
Film T9 M-SWCNTs,418.6875,0.982055880982822,Film T9 M-SWCNTs Converted,418.6875,0.998309215123892
Film T9 M-SWCNTs,418.263671875,0.996026954913098,Film T9 M-SWCNTs Converted,418.263671875,1
Film T9 M-SWCNTs,417.841796875,0.981365837797129,Film T9 M-SWCNTs Converted,417.841796875,0.994912005587368
Film T9 M-SWCNTs,417.419921875,0.987149558534283,Film T9 M-SWCNTs Converted,417.419921875,0.982714405985797
