Name,X,Y,Name,X,Y,Name,X,Y
Sol. T1 S-SWCNTs Converted,1632.189453125,1377.81111653646,Sol.T4 S-SWCNTs Converted,1632.189453125,1379.60001627604,Sol.T4P S-SWCNTs Converted,1632.189453125,456.344441731771
Sol. T1 S-SWCNTs Converted,1631.744140625,1378.24444580078,Sol.T4 S-SWCNTs Converted,1631.744140625,1374.71665445964,Sol.T4P S-SWCNTs Converted,1631.744140625,456.938888549805
Sol. T1 S-SWCNTs Converted,1631.296875,1384.75555419922,Sol.T4 S-SWCNTs Converted,1631.296875,1381.19999186198,Sol.T4P S-SWCNTs Converted,1631.296875,458.938893636068
Sol. T1 S-SWCNTs Converted,1630.853515625,1376.3666788737,Sol.T4 S-SWCNTs Converted,1630.853515625,1375.03332519531,Sol.T4P S-SWCNTs Converted,1630.853515625,454.450007120768
Sol. T1 S-SWCNTs Converted,1630.408203125,1381.34446207682,Sol.T4 S-SWCNTs Converted,1630.408203125,1373.94997151693,Sol.T4P S-SWCNTs Converted,1630.408203125,455.983332316081
Sol. T1 S-SWCNTs Converted,1629.96484375,1378.14444986979,Sol.T4 S-SWCNTs Converted,1629.96484375,1374.03330485026,Sol.T4P S-SWCNTs Converted,1629.96484375,457.255559285482
Sol. T1 S-SWCNTs Converted,1629.517578125,1375.52219645182,Sol.T4 S-SWCNTs Converted,1629.517578125,1372.94999186198,Sol.T4P S-SWCNTs Converted,1629.517578125,455.355545043945
Sol. T1 S-SWCNTs Converted,1629.072265625,1384.90000406901,Sol.T4 S-SWCNTs Converted,1629.072265625,1378.3666788737,Sol.T4P S-SWCNTs Converted,1629.072265625,459.488881429036
Sol. T1 S-SWCNTs Converted,1628.626953125,1377.28889973958,Sol.T4 S-SWCNTs Converted,1628.626953125,1374.58335367839,Sol.T4P S-SWCNTs Converted,1628.626953125,456.183329264323
Sol. T1 S-SWCNTs Converted,1628.18359375,1374.55556233724,Sol.T4 S-SWCNTs Converted,1628.18359375,1372.6166788737,Sol.T4P S-SWCNTs Converted,1628.18359375,456.049997965495
Sol. T1 S-SWCNTs Converted,1627.736328125,1382.66664632161,Sol.T4 S-SWCNTs Converted,1627.736328125,1384.34999593099,Sol.T4P S-SWCNTs Converted,1627.736328125,459.344451904297
Sol. T1 S-SWCNTs Converted,1627.291015625,1380.77779134115,Sol.T4 S-SWCNTs Converted,1627.291015625,1377.53332519531,Sol.T4P S-SWCNTs Converted,1627.291015625,457.866663614909
Sol. T1 S-SWCNTs Converted,1626.84765625,1367.87776692708,Sol.T4 S-SWCNTs Converted,1626.84765625,1368.96665445964,Sol.T4P S-SWCNTs Converted,1626.84765625,456.616658528646
Sol. T1 S-SWCNTs Converted,1626.400390625,1387.17775472005,Sol.T4 S-SWCNTs Converted,1626.400390625,1385.08333333333,Sol.T4P S-SWCNTs Converted,1626.400390625,461.916666666667
Sol. T1 S-SWCNTs Converted,1625.955078125,1375.03334554036,Sol.T4 S-SWCNTs Converted,1625.955078125,1376.83335367839,Sol.T4P S-SWCNTs Converted,1625.955078125,457.449996948242
Sol. T1 S-SWCNTs Converted,1625.5078125,1379.56667073568,Sol.T4 S-SWCNTs Converted,1625.5078125,1378.64998372396,Sol.T4P S-SWCNTs Converted,1625.5078125,457.722223917643
Sol. T1 S-SWCNTs Converted,1625.064453125,1385.21112060547,Sol.T4 S-SWCNTs Converted,1625.064453125,1384.81669108073,Sol.T4P S-SWCNTs Converted,1625.064453125,459.716664632161
Sol. T1 S-SWCNTs Converted,1624.6171875,1370.29998779297,Sol.T4 S-SWCNTs Converted,1624.6171875,1374.34999593099,Sol.T4P S-SWCNTs Converted,1624.6171875,455.65000406901
Sol. T1 S-SWCNTs Converted,1624.171875,1375.06665039063,Sol.T4 S-SWCNTs Converted,1624.171875,1376.15000406901,Sol.T4P S-SWCNTs Converted,1624.171875,459.000010172526
Sol. T1 S-SWCNTs Converted,1623.728515625,1377.03336588542,Sol.T4 S-SWCNTs Converted,1623.728515625,1379.68332926432,Sol.T4P S-SWCNTs Converted,1623.728515625,457.633336385091
Sol. T1 S-SWCNTs Converted,1623.28125,1377.75557454427,Sol.T4 S-SWCNTs Converted,1623.28125,1384.16668701172,Sol.T4P S-SWCNTs Converted,1623.28125,459.144444783529
Sol. T1 S-SWCNTs Converted,1622.8359375,1377.93330891927,Sol.T4 S-SWCNTs Converted,1622.8359375,1380.03332519531,Sol.T4P S-SWCNTs Converted,1622.8359375,458.550003051758
Sol. T1 S-SWCNTs Converted,1622.390625,1379.73331705729,Sol.T4 S-SWCNTs Converted,1622.390625,1383.34997558594,Sol.T4P S-SWCNTs Converted,1622.390625,461.144444783529
Sol. T1 S-SWCNTs Converted,1621.9453125,1377.62221272786,Sol.T4 S-SWCNTs Converted,1621.9453125,1380.3833211263,Sol.T4P S-SWCNTs Converted,1621.9453125,460.083333333333
Sol. T1 S-SWCNTs Converted,1621.5,1379.37776692708,Sol.T4 S-SWCNTs Converted,1621.5,1382.05002848307,Sol.T4P S-SWCNTs Converted,1621.5,460.316665649414
Sol. T1 S-SWCNTs Converted,1621.0546875,1377.5,Sol.T4 S-SWCNTs Converted,1621.0546875,1379.85001627604,Sol.T4P S-SWCNTs Converted,1621.0546875,459.433329264323
Sol. T1 S-SWCNTs Converted,1620.609375,1378.92222086589,Sol.T4 S-SWCNTs Converted,1620.609375,1381.84999593099,Sol.T4P S-SWCNTs Converted,1620.609375,457.77778116862
Sol. T1 S-SWCNTs Converted,1620.162109375,1372.2666422526,Sol.T4 S-SWCNTs Converted,1620.162109375,1378.96667480469,Sol.T4P S-SWCNTs Converted,1620.162109375,459.049997965495
Sol. T1 S-SWCNTs Converted,1619.71875,1378.49997965495,Sol.T4 S-SWCNTs Converted,1619.71875,1382.48331705729,Sol.T4P S-SWCNTs Converted,1619.71875,459.277776082357
Sol. T1 S-SWCNTs Converted,1619.271484375,1382.53334554036,Sol.T4 S-SWCNTs Converted,1619.271484375,1379.8833211263,Sol.T4P S-SWCNTs Converted,1619.271484375,461.572224934896
Sol. T1 S-SWCNTs Converted,1618.82421875,1379.09999593099,Sol.T4 S-SWCNTs Converted,1618.82421875,1385.04998779297,Sol.T4P S-SWCNTs Converted,1618.82421875,461.122222900391
Sol. T1 S-SWCNTs Converted,1618.37890625,1391.15555826823,Sol.T4 S-SWCNTs Converted,1618.37890625,1397.88334147135,Sol.T4P S-SWCNTs Converted,1618.37890625,463.772216796875
Sol. T1 S-SWCNTs Converted,1617.93359375,1380.33335367839,Sol.T4 S-SWCNTs Converted,1617.93359375,1380.68334960938,Sol.T4P S-SWCNTs Converted,1617.93359375,462.911112467448
Sol. T1 S-SWCNTs Converted,1617.486328125,1386.66666666667,Sol.T4 S-SWCNTs Converted,1617.486328125,1390.19997151693,Sol.T4P S-SWCNTs Converted,1617.486328125,463.083333333333
Sol. T1 S-SWCNTs Converted,1617.0390625,1373.37776692708,Sol.T4 S-SWCNTs Converted,1617.0390625,1377.31665039063,Sol.T4P S-SWCNTs Converted,1617.0390625,461.133331298828
Sol. T1 S-SWCNTs Converted,1616.59375,1375.51110839844,Sol.T4 S-SWCNTs Converted,1616.59375,1384.16662597656,Sol.T4P S-SWCNTs Converted,1616.59375,462.455556233724
Sol. T1 S-SWCNTs Converted,1616.150390625,1388.79996744792,Sol.T4 S-SWCNTs Converted,1616.150390625,1395.76666259766,Sol.T4P S-SWCNTs Converted,1616.150390625,466.227783203125
Sol. T1 S-SWCNTs Converted,1615.705078125,1372.83335367839,Sol.T4 S-SWCNTs Converted,1615.705078125,1384.05000813802,Sol.T4P S-SWCNTs Converted,1615.705078125,459.738891601563
Sol. T1 S-SWCNTs Converted,1615.2578125,1383.1777750651,Sol.T4 S-SWCNTs Converted,1615.2578125,1389.33333333333,Sol.T4P S-SWCNTs Converted,1615.2578125,463.477778116862
Sol. T1 S-SWCNTs Converted,1614.80859375,1382.43332926432,Sol.T4 S-SWCNTs Converted,1614.80859375,1387.93332926432,Sol.T4P S-SWCNTs Converted,1614.80859375,463.949996948242
Sol. T1 S-SWCNTs Converted,1614.365234375,1382.72220865885,Sol.T4 S-SWCNTs Converted,1614.365234375,1391.43334960938,Sol.T4P S-SWCNTs Converted,1614.365234375,461.366668701172
Sol. T1 S-SWCNTs Converted,1613.91796875,1380.34446207682,Sol.T4 S-SWCNTs Converted,1613.91796875,1393.86663818359,Sol.T4P S-SWCNTs Converted,1613.91796875,462.90000406901
Sol. T1 S-SWCNTs Converted,1613.47265625,1383.06667073568,Sol.T4 S-SWCNTs Converted,1613.47265625,1397.39998372396,Sol.T4P S-SWCNTs Converted,1613.47265625,466.450002034505
Sol. T1 S-SWCNTs Converted,1613.025390625,1379.38885498047,Sol.T4 S-SWCNTs Converted,1613.025390625,1388.88334147135,Sol.T4P S-SWCNTs Converted,1613.025390625,464.233337402344
Sol. T1 S-SWCNTs Converted,1612.580078125,1382.83329264323,Sol.T4 S-SWCNTs Converted,1612.580078125,1405.21665445964,Sol.T4P S-SWCNTs Converted,1612.580078125,467.299997965495
Sol. T1 S-SWCNTs Converted,1612.1328125,1385.33331298828,Sol.T4 S-SWCNTs Converted,1612.1328125,1403.55002848307,Sol.T4P S-SWCNTs Converted,1612.1328125,466.433329264323
Sol. T1 S-SWCNTs Converted,1611.685546875,1378.75557454427,Sol.T4 S-SWCNTs Converted,1611.685546875,1394.95001220703,Sol.T4P S-SWCNTs Converted,1611.685546875,465
Sol. T1 S-SWCNTs Converted,1611.240234375,1380.03334554036,Sol.T4 S-SWCNTs Converted,1611.240234375,1400.94999186198,Sol.T4P S-SWCNTs Converted,1611.240234375,466.044443766276
Sol. T1 S-SWCNTs Converted,1610.794921875,1383.91111246745,Sol.T4 S-SWCNTs Converted,1610.794921875,1399.66666666667,Sol.T4P S-SWCNTs Converted,1610.794921875,468.450002034505
Sol. T1 S-SWCNTs Converted,1610.34765625,1386.43334960938,Sol.T4 S-SWCNTs Converted,1610.34765625,1405.93332926432,Sol.T4P S-SWCNTs Converted,1610.34765625,467.022221883138
Sol. T1 S-SWCNTs Converted,1609.90234375,1386.24444580078,Sol.T4 S-SWCNTs Converted,1609.90234375,1409.30000813802,Sol.T4P S-SWCNTs Converted,1609.90234375,469.372227986654
Sol. T1 S-SWCNTs Converted,1609.455078125,1385.73331705729,Sol.T4 S-SWCNTs Converted,1609.455078125,1409.88334147135,Sol.T4P S-SWCNTs Converted,1609.455078125,470.055557250977
Sol. T1 S-SWCNTs Converted,1609.009765625,1388.18890380859,Sol.T4 S-SWCNTs Converted,1609.009765625,1411.23331705729,Sol.T4P S-SWCNTs Converted,1609.009765625,470.311106363932
Sol. T1 S-SWCNTs Converted,1608.560546875,1378.34444173177,Sol.T4 S-SWCNTs Converted,1608.560546875,1402.60001627604,Sol.T4P S-SWCNTs Converted,1608.560546875,469.255559285482
Sol. T1 S-SWCNTs Converted,1608.1171875,1384.16664632161,Sol.T4 S-SWCNTs Converted,1608.1171875,1407.18332926432,Sol.T4P S-SWCNTs Converted,1608.1171875,470.316665649414
Sol. T1 S-SWCNTs Converted,1607.669921875,1380.0889078776,Sol.T4 S-SWCNTs Converted,1607.669921875,1412.30000813802,Sol.T4P S-SWCNTs Converted,1607.669921875,472.188893636068
Sol. T1 S-SWCNTs Converted,1607.22265625,1386.23333740234,Sol.T4 S-SWCNTs Converted,1607.22265625,1420.89998372396,Sol.T4P S-SWCNTs Converted,1607.22265625,473.933339436849
Sol. T1 S-SWCNTs Converted,1606.77734375,1395.65555826823,Sol.T4 S-SWCNTs Converted,1606.77734375,1422.23333740234,Sol.T4P S-SWCNTs Converted,1606.77734375,473.883326212565
Sol. T1 S-SWCNTs Converted,1606.328125,1389.03332519531,Sol.T4 S-SWCNTs Converted,1606.328125,1422.8666788737,Sol.T4P S-SWCNTs Converted,1606.328125,474.188883463542
Sol. T1 S-SWCNTs Converted,1605.8828125,1385.57775878906,Sol.T4 S-SWCNTs Converted,1605.8828125,1423.45001220703,Sol.T4P S-SWCNTs Converted,1605.8828125,473.522232055664
Sol. T1 S-SWCNTs Converted,1605.435546875,1386.03332519531,Sol.T4 S-SWCNTs Converted,1605.435546875,1427.96667480469,Sol.T4P S-SWCNTs Converted,1605.435546875,475.538889567057
Sol. T1 S-SWCNTs Converted,1604.990234375,1384.40004475911,Sol.T4 S-SWCNTs Converted,1604.990234375,1423.06667073568,Sol.T4P S-SWCNTs Converted,1604.990234375,475.399998982747
Sol. T1 S-SWCNTs Converted,1604.54296875,1394.24444580078,Sol.T4 S-SWCNTs Converted,1604.54296875,1437.31665039063,Sol.T4P S-SWCNTs Converted,1604.54296875,479.261108398438
Sol. T1 S-SWCNTs Converted,1604.09375,1393.64444986979,Sol.T4 S-SWCNTs Converted,1604.09375,1445.33331298828,Sol.T4P S-SWCNTs Converted,1604.09375,481.227778116862
Sol. T1 S-SWCNTs Converted,1603.6484375,1391.63334147135,Sol.T4 S-SWCNTs Converted,1603.6484375,1448.5,Sol.T4P S-SWCNTs Converted,1603.6484375,482.299997965495
Sol. T1 S-SWCNTs Converted,1603.201171875,1391.55556233724,Sol.T4 S-SWCNTs Converted,1603.201171875,1452.61665852865,Sol.T4P S-SWCNTs Converted,1603.201171875,484.894449869792
Sol. T1 S-SWCNTs Converted,1602.755859375,1389.11110432943,Sol.T4 S-SWCNTs Converted,1602.755859375,1460.5,Sol.T4P S-SWCNTs Converted,1602.755859375,485.227778116862
Sol. T1 S-SWCNTs Converted,1602.306640625,1397.48887125651,Sol.T4 S-SWCNTs Converted,1602.306640625,1465.21667480469,Sol.T4P S-SWCNTs Converted,1602.306640625,488.605550130208
Sol. T1 S-SWCNTs Converted,1601.861328125,1394.1777750651,Sol.T4 S-SWCNTs Converted,1601.861328125,1472.04998779297,Sol.T4P S-SWCNTs Converted,1601.861328125,488.52778116862
Sol. T1 S-SWCNTs Converted,1601.412109375,1400.11110432943,Sol.T4 S-SWCNTs Converted,1601.412109375,1483.28332519531,Sol.T4P S-SWCNTs Converted,1601.412109375,492.211110432943
Sol. T1 S-SWCNTs Converted,1600.96875,1397.68888346354,Sol.T4 S-SWCNTs Converted,1600.96875,1486.36665852865,Sol.T4P S-SWCNTs Converted,1600.96875,494.222223917643
Sol. T1 S-SWCNTs Converted,1600.51953125,1403.92222086589,Sol.T4 S-SWCNTs Converted,1600.51953125,1496.78332519531,Sol.T4P S-SWCNTs Converted,1600.51953125,499.394444783529
Sol. T1 S-SWCNTs Converted,1600.072265625,1406.52221679688,Sol.T4 S-SWCNTs Converted,1600.072265625,1509.73331705729,Sol.T4P S-SWCNTs Converted,1600.072265625,500.788889567057
Sol. T1 S-SWCNTs Converted,1599.626953125,1405.1333211263,Sol.T4 S-SWCNTs Converted,1599.626953125,1521.29998779297,Sol.T4P S-SWCNTs Converted,1599.626953125,504.666661580404
Sol. T1 S-SWCNTs Converted,1599.1796875,1411.02221679688,Sol.T4 S-SWCNTs Converted,1599.1796875,1545.1333211263,Sol.T4P S-SWCNTs Converted,1599.1796875,511.5
Sol. T1 S-SWCNTs Converted,1598.732421875,1406,Sol.T4 S-SWCNTs Converted,1598.732421875,1558.58333333333,Sol.T4P S-SWCNTs Converted,1598.732421875,512.994455973307
Sol. T1 S-SWCNTs Converted,1598.283203125,1420.52223714193,Sol.T4 S-SWCNTs Converted,1598.283203125,1583.7333577474,Sol.T4P S-SWCNTs Converted,1598.283203125,523.744435628255
Sol. T1 S-SWCNTs Converted,1597.83984375,1417.59999593099,Sol.T4 S-SWCNTs Converted,1597.83984375,1612.54998779297,Sol.T4P S-SWCNTs Converted,1597.83984375,529.5
Sol. T1 S-SWCNTs Converted,1597.390625,1419.62221272786,Sol.T4 S-SWCNTs Converted,1597.390625,1633.46667480469,Sol.T4P S-SWCNTs Converted,1597.390625,536.533335367839
Sol. T1 S-SWCNTs Converted,1596.943359375,1423.01110839844,Sol.T4 S-SWCNTs Converted,1596.943359375,1672.95001220703,Sol.T4P S-SWCNTs Converted,1596.943359375,546.338887532552
Sol. T1 S-SWCNTs Converted,1596.49609375,1433.78887939453,Sol.T4 S-SWCNTs Converted,1596.49609375,1704.30000813802,Sol.T4P S-SWCNTs Converted,1596.49609375,556.038879394531
Sol. T1 S-SWCNTs Converted,1596.046875,1447.36665852865,Sol.T4 S-SWCNTs Converted,1596.046875,1755.66664632161,Sol.T4P S-SWCNTs Converted,1596.046875,571.40000406901
Sol. T1 S-SWCNTs Converted,1595.6015625,1463.43332926432,Sol.T4 S-SWCNTs Converted,1595.6015625,1815.75,Sol.T4P S-SWCNTs Converted,1595.6015625,590.866658528646
Sol. T1 S-SWCNTs Converted,1595.154296875,1453.23331705729,Sol.T4 S-SWCNTs Converted,1595.154296875,1850.46667480469,Sol.T4P S-SWCNTs Converted,1595.154296875,602.666656494141
Sol. T1 S-SWCNTs Converted,1594.705078125,1479.75555419922,Sol.T4 S-SWCNTs Converted,1594.705078125,1945.8666788737,Sol.T4P S-SWCNTs Converted,1594.705078125,627.366668701172
Sol. T1 S-SWCNTs Converted,1594.2578125,1483.3222249349,Sol.T4 S-SWCNTs Converted,1594.2578125,2014.01666259766,Sol.T4P S-SWCNTs Converted,1594.2578125,645.922220865885
Sol. T1 S-SWCNTs Converted,1593.8125,1505.94443766276,Sol.T4 S-SWCNTs Converted,1593.8125,2113.58333333333,Sol.T4P S-SWCNTs Converted,1593.8125,677.433319091797
Sol. T1 S-SWCNTs Converted,1593.36328125,1513.2666422526,Sol.T4 S-SWCNTs Converted,1593.36328125,2211.86665852865,Sol.T4P S-SWCNTs Converted,1593.36328125,707.966664632161
Sol. T1 S-SWCNTs Converted,1592.916015625,1537.02223714193,Sol.T4 S-SWCNTs Converted,1592.916015625,2343.84997558594,Sol.T4P S-SWCNTs Converted,1592.916015625,743.866668701172
Sol. T1 S-SWCNTs Converted,1592.46875,1555.15555826823,Sol.T4 S-SWCNTs Converted,1592.46875,2456.28332519531,Sol.T4P S-SWCNTs Converted,1592.46875,780.544453938802
Sol. T1 S-SWCNTs Converted,1592.01953125,1583.83333333333,Sol.T4 S-SWCNTs Converted,1592.01953125,2588.98331705729,Sol.T4P S-SWCNTs Converted,1592.01953125,818.683339436849
Sol. T1 S-SWCNTs Converted,1591.572265625,1595.79998779297,Sol.T4 S-SWCNTs Converted,1591.572265625,2691.46667480469,Sol.T4P S-SWCNTs Converted,1591.572265625,851.066670735677
Sol. T1 S-SWCNTs Converted,1591.125,1613.8222249349,Sol.T4 S-SWCNTs Converted,1591.125,2791.68330891927,Sol.T4P S-SWCNTs Converted,1591.125,879.011108398438
Sol. T1 S-SWCNTs Converted,1590.6796875,1630.04443359375,Sol.T4 S-SWCNTs Converted,1590.6796875,2856.68330891927,Sol.T4P S-SWCNTs Converted,1590.6796875,904.511118570964
Sol. T1 S-SWCNTs Converted,1590.232421875,1626.62221272786,Sol.T4 S-SWCNTs Converted,1590.232421875,2868.9833577474,Sol.T4P S-SWCNTs Converted,1590.232421875,905.55556233724
Sol. T1 S-SWCNTs Converted,1589.783203125,1651.43332926432,Sol.T4 S-SWCNTs Converted,1589.783203125,2887.2500406901,Sol.T4P S-SWCNTs Converted,1589.783203125,916.022216796875
Sol. T1 S-SWCNTs Converted,1589.3359375,1638.21112060547,Sol.T4 S-SWCNTs Converted,1589.3359375,2825.53336588542,Sol.T4P S-SWCNTs Converted,1589.3359375,897.911102294922
Sol. T1 S-SWCNTs Converted,1588.88671875,1634.33333333333,Sol.T4 S-SWCNTs Converted,1588.88671875,2735.06665039063,Sol.T4P S-SWCNTs Converted,1588.88671875,877.877777099609
Sol. T1 S-SWCNTs Converted,1588.439453125,1620.09999593099,Sol.T4 S-SWCNTs Converted,1588.439453125,2627.2333577474,Sol.T4P S-SWCNTs Converted,1588.439453125,844.344451904297
Sol. T1 S-SWCNTs Converted,1587.9921875,1609.16668701172,Sol.T4 S-SWCNTs Converted,1587.9921875,2512.44999186198,Sol.T4P S-SWCNTs Converted,1587.9921875,809.561116536458
Sol. T1 S-SWCNTs Converted,1587.544921875,1578.02223714193,Sol.T4 S-SWCNTs Converted,1587.544921875,2357.09997558594,Sol.T4P S-SWCNTs Converted,1587.544921875,764.30556233724
Sol. T1 S-SWCNTs Converted,1587.095703125,1578.43334960938,Sol.T4 S-SWCNTs Converted,1587.095703125,2266.31665039063,Sol.T4P S-SWCNTs Converted,1587.095703125,734.127787272135
Sol. T1 S-SWCNTs Converted,1586.646484375,1540.1777750651,Sol.T4 S-SWCNTs Converted,1586.646484375,2131.68330891927,Sol.T4P S-SWCNTs Converted,1586.646484375,693.19443766276
Sol. T1 S-SWCNTs Converted,1586.197265625,1523.95556640625,Sol.T4 S-SWCNTs Converted,1586.197265625,2019.85001627604,Sol.T4P S-SWCNTs Converted,1586.197265625,662.700002034505
Sol. T1 S-SWCNTs Converted,1585.751953125,1515.3222249349,Sol.T4 S-SWCNTs Converted,1585.751953125,1950.08333333333,Sol.T4P S-SWCNTs Converted,1585.751953125,636.8388671875
Sol. T1 S-SWCNTs Converted,1585.3046875,1499.55556233724,Sol.T4 S-SWCNTs Converted,1585.3046875,1874.83335367839,Sol.T4P S-SWCNTs Converted,1585.3046875,617.172220865885
Sol. T1 S-SWCNTs Converted,1584.85546875,1472.42220052083,Sol.T4 S-SWCNTs Converted,1584.85546875,1798.15000406901,Sol.T4P S-SWCNTs Converted,1584.85546875,589.566670735677
Sol. T1 S-SWCNTs Converted,1584.408203125,1461.13334147135,Sol.T4 S-SWCNTs Converted,1584.408203125,1748.33333333333,Sol.T4P S-SWCNTs Converted,1584.408203125,573.82221476237
Sol. T1 S-SWCNTs Converted,1583.958984375,1467.2333577474,Sol.T4 S-SWCNTs Converted,1583.958984375,1722.61665852865,Sol.T4P S-SWCNTs Converted,1583.958984375,566.766672770182
Sol. T1 S-SWCNTs Converted,1583.509765625,1439.10001627604,Sol.T4 S-SWCNTs Converted,1583.509765625,1663.90000406901,Sol.T4P S-SWCNTs Converted,1583.509765625,549.627766927083
Sol. T1 S-SWCNTs Converted,1583.064453125,1443.55556233724,Sol.T4 S-SWCNTs Converted,1583.064453125,1653.85001627604,Sol.T4P S-SWCNTs Converted,1583.064453125,548.544443766276
Sol. T1 S-SWCNTs Converted,1582.6171875,1429.67779541016,Sol.T4 S-SWCNTs Converted,1582.6171875,1615.78332519531,Sol.T4P S-SWCNTs Converted,1582.6171875,536.127777099609
Sol. T1 S-SWCNTs Converted,1582.169921875,1436.12223307292,Sol.T4 S-SWCNTs Converted,1582.169921875,1614.33331298828,Sol.T4P S-SWCNTs Converted,1582.169921875,533.799997965495
Sol. T1 S-SWCNTs Converted,1581.720703125,1427.4110921224,Sol.T4 S-SWCNTs Converted,1581.720703125,1585.54998779297,Sol.T4P S-SWCNTs Converted,1581.720703125,525.42778523763
Sol. T1 S-SWCNTs Converted,1581.271484375,1421.33331298828,Sol.T4 S-SWCNTs Converted,1581.271484375,1568.91666666667,Sol.T4P S-SWCNTs Converted,1581.271484375,521.86664835612
Sol. T1 S-SWCNTs Converted,1580.822265625,1422.5,Sol.T4 S-SWCNTs Converted,1580.822265625,1561.96665445964,Sol.T4P S-SWCNTs Converted,1580.822265625,520.916656494141
Sol. T1 S-SWCNTs Converted,1580.375,1422.73333740234,Sol.T4 S-SWCNTs Converted,1580.375,1547.68336995443,Sol.T4P S-SWCNTs Converted,1580.375,515.783330281576
Sol. T1 S-SWCNTs Converted,1579.92578125,1411.43334960938,Sol.T4 S-SWCNTs Converted,1579.92578125,1531.85001627604,Sol.T4P S-SWCNTs Converted,1579.92578125,510.944447835286
Sol. T1 S-SWCNTs Converted,1579.4765625,1410.70001220703,Sol.T4 S-SWCNTs Converted,1579.4765625,1524.5,Sol.T4P S-SWCNTs Converted,1579.4765625,509.47221883138
Sol. T1 S-SWCNTs Converted,1579.029296875,1405.94445800781,Sol.T4 S-SWCNTs Converted,1579.029296875,1521.91666666667,Sol.T4P S-SWCNTs Converted,1579.029296875,507.061111450195
Sol. T1 S-SWCNTs Converted,1578.580078125,1397.67775472005,Sol.T4 S-SWCNTs Converted,1578.580078125,1500.78332519531,Sol.T4P S-SWCNTs Converted,1578.580078125,502.933334350586
Sol. T1 S-SWCNTs Converted,1578.1328125,1409,Sol.T4 S-SWCNTs Converted,1578.1328125,1506.03334554036,Sol.T4P S-SWCNTs Converted,1578.1328125,503.872227986654
Sol. T1 S-SWCNTs Converted,1577.68359375,1409.10001627604,Sol.T4 S-SWCNTs Converted,1577.68359375,1508.04998779297,Sol.T4P S-SWCNTs Converted,1577.68359375,501.505564371745
Sol. T1 S-SWCNTs Converted,1577.236328125,1408.04443359375,Sol.T4 S-SWCNTs Converted,1577.236328125,1502.75,Sol.T4P S-SWCNTs Converted,1577.236328125,499.944447835286
Sol. T1 S-SWCNTs Converted,1576.787109375,1397.02219645182,Sol.T4 S-SWCNTs Converted,1576.787109375,1493.16664632161,Sol.T4P S-SWCNTs Converted,1576.787109375,496.811111450195
Sol. T1 S-SWCNTs Converted,1576.33984375,1394.46667480469,Sol.T4 S-SWCNTs Converted,1576.33984375,1482.78332519531,Sol.T4P S-SWCNTs Converted,1576.33984375,495.972223917643
Sol. T1 S-SWCNTs Converted,1575.888671875,1396.55554199219,Sol.T4 S-SWCNTs Converted,1575.888671875,1484.68332926432,Sol.T4P S-SWCNTs Converted,1575.888671875,495.344441731771
Sol. T1 S-SWCNTs Converted,1575.44140625,1395.65555826823,Sol.T4 S-SWCNTs Converted,1575.44140625,1478.83331298828,Sol.T4P S-SWCNTs Converted,1575.44140625,493.438893636068
Sol. T1 S-SWCNTs Converted,1574.9921875,1395.40000406901,Sol.T4 S-SWCNTs Converted,1574.9921875,1475.96667480469,Sol.T4P S-SWCNTs Converted,1574.9921875,493.666666666667
Sol. T1 S-SWCNTs Converted,1574.54296875,1392.53330485026,Sol.T4 S-SWCNTs Converted,1574.54296875,1475.23333740234,Sol.T4P S-SWCNTs Converted,1574.54296875,492.094446818034
Sol. T1 S-SWCNTs Converted,1574.095703125,1392,Sol.T4 S-SWCNTs Converted,1574.095703125,1478.95001220703,Sol.T4P S-SWCNTs Converted,1574.095703125,493.033340454102
Sol. T1 S-SWCNTs Converted,1573.64453125,1394.47776285807,Sol.T4 S-SWCNTs Converted,1573.64453125,1475.90000406901,Sol.T4P S-SWCNTs Converted,1573.64453125,494.283335367839
Sol. T1 S-SWCNTs Converted,1573.197265625,1398.0888671875,Sol.T4 S-SWCNTs Converted,1573.197265625,1490.23333740234,Sol.T4P S-SWCNTs Converted,1573.197265625,499.216664632161
Sol. T1 S-SWCNTs Converted,1572.748046875,1387.73331705729,Sol.T4 S-SWCNTs Converted,1572.748046875,1483.54998779297,Sol.T4P S-SWCNTs Converted,1572.748046875,493.738886515299
Sol. T1 S-SWCNTs Converted,1572.298828125,1400.65553792318,Sol.T4 S-SWCNTs Converted,1572.298828125,1496.61665852865,Sol.T4P S-SWCNTs Converted,1572.298828125,499.705556233724
Sol. T1 S-SWCNTs Converted,1571.8515625,1406.34448242188,Sol.T4 S-SWCNTs Converted,1571.8515625,1503.83335367839,Sol.T4P S-SWCNTs Converted,1571.8515625,502.594441731771
Sol. T1 S-SWCNTs Converted,1571.40234375,1391.51110839844,Sol.T4 S-SWCNTs Converted,1571.40234375,1498.96667480469,Sol.T4P S-SWCNTs Converted,1571.40234375,500.816665649414
Sol. T1 S-SWCNTs Converted,1570.953125,1399.74446614583,Sol.T4 S-SWCNTs Converted,1570.953125,1506.38334147135,Sol.T4P S-SWCNTs Converted,1570.953125,503.733332316081
Sol. T1 S-SWCNTs Converted,1570.50390625,1403.51110839844,Sol.T4 S-SWCNTs Converted,1570.50390625,1519.96665445964,Sol.T4P S-SWCNTs Converted,1570.50390625,507.216664632161
