Name,X,Y,Name,X,Y,Name,X,Y,Name,X,Y
Film T1 S-SWCNTs,415.396484375,0.0253333595772666,Film T1 S-SWCNTs Converted,415.724609375,0.0379083628269888,Film T2 S-SWCNTs,415.396484375,0.0152921564265023,Film T2 S-SWCNTs Converted,416.34375,0.108060715544809
Film T1 S-SWCNTs,414.974609375,0.0226568735363408,Film T1 S-SWCNTs Converted,415.30078125,0.0435878155661695,Film T2 S-SWCNTs,414.974609375,0.0137772058542897,Film T2 S-SWCNTs Converted,415.919921875,0.0786994461096258
Film T1 S-SWCNTs,414.55078125,0.0173825129682733,Film T1 S-SWCNTs Converted,414.87890625,0.0481868103720645,Film T2 S-SWCNTs,414.55078125,0.0126717194461121,Film T2 S-SWCNTs Converted,415.498046875,0.0861779169135154
Film T1 S-SWCNTs,414.126953125,0.0200582661693375,Film T1 S-SWCNTs Converted,414.455078125,0.0350077924797562,Film T2 S-SWCNTs,414.126953125,0.0126410420600256,Film T2 S-SWCNTs Converted,415.07421875,0.0800926385983721
Film T1 S-SWCNTs,413.703125,0.0175709529756764,Film T1 S-SWCNTs Converted,414.029296875,0.037925848251622,Film T2 S-SWCNTs,413.703125,0.0130382924831662,Film T2 S-SWCNTs Converted,414.650390625,0.0749746080911798
Film T1 S-SWCNTs,413.279296875,0.0173088142261083,Film T1 S-SWCNTs Converted,413.607421875,0.0374345102129521,Film T2 S-SWCNTs,413.279296875,0.0118290447680685,Film T2 S-SWCNTs Converted,414.2265625,0.0795095398319108
Film T1 S-SWCNTs,412.857421875,0.0165543520002673,Film T1 S-SWCNTs Converted,413.18359375,0.0331052288153211,Film T2 S-SWCNTs,412.857421875,0.013547591377466,Film T2 S-SWCNTs Converted,413.80078125,0.0678808876632102
Film T1 S-SWCNTs,412.43359375,0.0161060183070821,Film T1 S-SWCNTs Converted,412.759765625,0.0410690807080829,Film T2 S-SWCNTs,412.43359375,0.0111508236820299,Film T2 S-SWCNTs Converted,413.37890625,0.0719817978657474
Film T1 S-SWCNTs,412.0078125,0.0115165366577854,Film T1 S-SWCNTs Converted,412.333984375,0.0478244031617578,Film T2 S-SWCNTs,412.0078125,0.010113675945185,Film T2 S-SWCNTs Converted,412.955078125,0.0792183379681289
Film T1 S-SWCNTs,411.5859375,0.0143955366518078,Film T1 S-SWCNTs Converted,411.912109375,0.02788714676382,Film T2 S-SWCNTs,411.5859375,0.0117180942371844,Film T2 S-SWCNTs Converted,412.53125,0.0696689533663699
Film T1 S-SWCNTs,411.162109375,0.0130657003617423,Film T1 S-SWCNTs Converted,411.48828125,0.0367120711715484,Film T2 S-SWCNTs,411.162109375,0.0123627793502631,Film T2 S-SWCNTs Converted,412.109375,0.0610862683072069
Film T1 S-SWCNTs,410.73828125,0.0175223794505558,Film T1 S-SWCNTs Converted,411.06640625,0.0384649926851778,Film T2 S-SWCNTs,410.73828125,0.0104141783369882,Film T2 S-SWCNTs Converted,411.685546875,0.0696732780246436
Film T1 S-SWCNTs,410.31640625,0.0143263983760618,Film T1 S-SWCNTs Converted,410.642578125,0.0337960365569129,Film T2 S-SWCNTs,410.31640625,0.0104131202473208,Film T2 S-SWCNTs Converted,411.26171875,0.0648551008210416
Film T1 S-SWCNTs,409.890625,0.0140664867544231,Film T1 S-SWCNTs Converted,410.21875,0.0369723243296503,Film T2 S-SWCNTs,409.890625,0.010440826606302,Film T2 S-SWCNTs Converted,410.8359375,0.066306468977401
Film T1 S-SWCNTs,409.466796875,0.0166391970402584,Film T1 S-SWCNTs Converted,409.79296875,0.0372184448316123,Film T2 S-SWCNTs,409.466796875,0.0135831097167439,Film T2 S-SWCNTs Converted,410.4140625,0.0706487988560388
Film T1 S-SWCNTs,409.04296875,0.0143779506158073,Film T1 S-SWCNTs Converted,409.37109375,0.0370760225293162,Film T2 S-SWCNTs,409.04296875,0.0138953792039663,Film T2 S-SWCNTs Converted,409.990234375,0.0653036712797669
Film T1 S-SWCNTs,408.619140625,0.0187648446047513,Film T1 S-SWCNTs Converted,408.947265625,0.0384423868263459,Film T2 S-SWCNTs,408.619140625,0.0136570627536044,Film T2 S-SWCNTs Converted,409.568359375,0.0668510671040599
Film T1 S-SWCNTs,408.1953125,0.0156903432673029,Film T1 S-SWCNTs Converted,408.5234375,0.0402826181376637,Film T2 S-SWCNTs,408.1953125,0.0122798245022912,Film T2 S-SWCNTs Converted,409.142578125,0.0688336167491419
Film T1 S-SWCNTs,407.771484375,0.0172790085909867,Film T1 S-SWCNTs Converted,408.099609375,0.0367818204225727,Film T2 S-SWCNTs,407.771484375,0.0119375412148929,Film T2 S-SWCNTs Converted,408.71875,0.0804515950200062
Film T1 S-SWCNTs,407.34765625,0.017104482953215,Film T1 S-SWCNTs Converted,407.67578125,0.0425846970714565,Film T2 S-SWCNTs,407.34765625,0.0127911895922217,Film T2 S-SWCNTs Converted,408.294921875,0.0757362045145824
Film T1 S-SWCNTs,406.923828125,0.018675998385426,Film T1 S-SWCNTs Converted,407.25,0.0385258696502688,Film T2 S-SWCNTs,406.923828125,0.0138914518558798,Film T2 S-SWCNTs Converted,407.87109375,0.0712632943688778
Film T1 S-SWCNTs,406.5,0.0178915674616228,Film T1 S-SWCNTs Converted,406.828125,0.0383423955734538,Film T2 S-SWCNTs,406.5,0.0129042179624173,Film T2 S-SWCNTs Converted,407.4453125,0.0803264691163803
Film T1 S-SWCNTs,406.076171875,0.0200221613938893,Film T1 S-SWCNTs Converted,406.40234375,0.0413031970957146,Film T2 S-SWCNTs,406.076171875,0.0112437542333993,Film T2 S-SWCNTs Converted,407.0234375,0.0855340636146512
Film T1 S-SWCNTs,405.650390625,0.0192552479986256,Film T1 S-SWCNTs Converted,405.978515625,0.046975066437979,Film T2 S-SWCNTs,405.650390625,0.014146461668762,Film T2 S-SWCNTs Converted,406.599609375,0.0791852021744235
Film T1 S-SWCNTs,405.2265625,0.01620128952316,Film T1 S-SWCNTs Converted,405.5546875,0.0403789765908478,Film T2 S-SWCNTs,405.2265625,0.0112060225813521,Film T2 S-SWCNTs Converted,406.173828125,0.0711539098938845
Film T1 S-SWCNTs,404.8046875,0.0171966489300034,Film T1 S-SWCNTs Converted,405.130859375,0.0362808897163842,Film T2 S-SWCNTs,404.8046875,0.0126571011221331,Film T2 S-SWCNTs Converted,405.751953125,0.0749662164737241
Film T1 S-SWCNTs,404.376953125,0.0168375469822343,Film T1 S-SWCNTs Converted,404.70703125,0.0352393960870946,Film T2 S-SWCNTs,404.376953125,0.0134254801282192,Film T2 S-SWCNTs Converted,405.326171875,0.0689599641412971
Film T1 S-SWCNTs,403.95703125,0.0160205530800388,Film T1 S-SWCNTs Converted,404.28125,0.0459024102047838,Film T2 S-SWCNTs,403.95703125,0.0151510477125562,Film T2 S-SWCNTs Converted,404.90234375,0.0805703959594472
Film T1 S-SWCNTs,403.53125,0.0212500384979338,Film T1 S-SWCNTs Converted,403.857421875,0.0407736059790981,Film T2 S-SWCNTs,403.53125,0.0157294663610173,Film T2 S-SWCNTs Converted,404.478515625,0.0864037519754085
Film T1 S-SWCNTs,403.107421875,0.0221944427671563,Film T1 S-SWCNTs Converted,403.435546875,0.042356447973943,Film T2 S-SWCNTs,403.107421875,0.0149048487709944,Film T2 S-SWCNTs Converted,404.0546875,0.0874244221386518
Film T1 S-SWCNTs,402.68359375,0.0166375375392315,Film T1 S-SWCNTs Converted,403.0078125,0.0481131433418948,Film T2 S-SWCNTs,402.68359375,0.0143079877870422,Film T2 S-SWCNTs Converted,403.630859375,0.0849331002950328
Film T1 S-SWCNTs,402.2578125,0.0212562477490459,Film T1 S-SWCNTs Converted,402.587890625,0.0406202899092259,Film T2 S-SWCNTs,402.2578125,0.0143464068895628,Film T2 S-SWCNTs Converted,403.205078125,0.0739765788346368
Film T1 S-SWCNTs,401.833984375,0.0211513530579775,Film T1 S-SWCNTs Converted,402.162109375,0.0453009426811815,Film T2 S-SWCNTs,401.833984375,0.017587686109426,Film T2 S-SWCNTs Converted,402.78125,0.0756251338746843
Film T1 S-SWCNTs,401.41015625,0.0225360223075424,Film T1 S-SWCNTs Converted,401.73828125,0.0445195548165817,Film T2 S-SWCNTs,401.41015625,0.0169057394351141,Film T2 S-SWCNTs Converted,402.359375,0.0857381517634444
Film T1 S-SWCNTs,400.984375,0.0212808078362602,Film T1 S-SWCNTs Converted,401.314453125,0.0443835901037424,Film T2 S-SWCNTs,400.984375,0.0152198950305807,Film T2 S-SWCNTs Converted,401.931640625,0.0883973957097544
Film T1 S-SWCNTs,400.560546875,0.0207026525711487,Film T1 S-SWCNTs Converted,400.888671875,0.0363386643839972,Film T2 S-SWCNTs,400.560546875,0.015495304240223,Film T2 S-SWCNTs Converted,401.5078125,0.08307279455928
Film T1 S-SWCNTs,400.13671875,0.0200571208367256,Film T1 S-SWCNTs Converted,400.46484375,0.0394710308457835,Film T2 S-SWCNTs,400.13671875,0.0183470503887223,Film T2 S-SWCNTs Converted,401.0859375,0.0794320015400425
Film T1 S-SWCNTs,399.7109375,0.0224064223695033,Film T1 S-SWCNTs Converted,400.041015625,0.0399813300398685,Film T2 S-SWCNTs,399.7109375,0.0186886186046854,Film T2 S-SWCNTs Converted,400.66015625,0.0736786035467741
Film T1 S-SWCNTs,399.287109375,0.0267003915771871,Film T1 S-SWCNTs Converted,399.615234375,0.0508921294707688,Film T2 S-SWCNTs,399.287109375,0.0183009522594832,Film T2 S-SWCNTs Converted,400.234375,0.0934041808790059
Film T1 S-SWCNTs,398.86328125,0.0163465895962657,Film T1 S-SWCNTs Converted,399.193359375,0.0465885794341196,Film T2 S-SWCNTs,398.86328125,0.0184815800133236,Film T2 S-SWCNTs Converted,399.8125,0.0843336023715683
Film T1 S-SWCNTs,398.439453125,0.0228221845958186,Film T1 S-SWCNTs Converted,398.767578125,0.0367449818218618,Film T2 S-SWCNTs,398.439453125,0.0233865796888943,Film T2 S-SWCNTs Converted,399.388671875,0.090741354817148
Film T1 S-SWCNTs,398.015625,0.0222113642932801,Film T1 S-SWCNTs Converted,398.341796875,0.0397488873152065,Film T2 S-SWCNTs,398.015625,0.0208120394433137,Film T2 S-SWCNTs Converted,398.96484375,0.077734325590811
Film T1 S-SWCNTs,397.58984375,0.0231396837520786,Film T1 S-SWCNTs Converted,397.91796875,0.0414632352508154,Film T2 S-SWCNTs,397.58984375,0.0221380365546153,Film T2 S-SWCNTs Converted,398.537109375,0.0921199818342022
Film T1 S-SWCNTs,397.166015625,0.0227152487911942,Film T1 S-SWCNTs Converted,397.494140625,0.0454539207883366,Film T2 S-SWCNTs,397.166015625,0.0222901472179503,Film T2 S-SWCNTs Converted,398.11328125,0.0909353694593208
Film T1 S-SWCNTs,396.7421875,0.0220881978584539,Film T1 S-SWCNTs Converted,397.0703125,0.04643781652877,Film T2 S-SWCNTs,396.7421875,0.022177341396071,Film T2 S-SWCNTs Converted,397.69140625,0.0877811979131856
Film T1 S-SWCNTs,396.31640625,0.0255182295477268,Film T1 S-SWCNTs Converted,396.642578125,0.0386200381971548,Film T2 S-SWCNTs,396.31640625,0.0242505657281299,Film T2 S-SWCNTs Converted,397.263671875,0.087464359840244
Film T1 S-SWCNTs,395.892578125,0.0257532474516249,Film T1 S-SWCNTs Converted,396.21875,0.0414943140951784,Film T2 S-SWCNTs,395.892578125,0.0223495623902967,Film T2 S-SWCNTs Converted,396.83984375,0.0908928171918194
Film T1 S-SWCNTs,395.46875,0.0208004756817724,Film T1 S-SWCNTs Converted,395.794921875,0.0426939567868914,Film T2 S-SWCNTs,395.46875,0.0238831682459562,Film T2 S-SWCNTs Converted,396.416015625,0.101380318909132
Film T1 S-SWCNTs,395.041015625,0.0221519171904034,Film T1 S-SWCNTs Converted,395.37109375,0.047284894243691,Film T2 S-SWCNTs,395.041015625,0.0219451353844443,Film T2 S-SWCNTs Converted,395.990234375,0.0896826404477513
Film T1 S-SWCNTs,394.6171875,0.0224045821183421,Film T1 S-SWCNTs Converted,394.9453125,0.0439779736070915,Film T2 S-SWCNTs,394.6171875,0.0249352404790955,Film T2 S-SWCNTs Converted,395.56640625,0.0904224616367333
Film T1 S-SWCNTs,394.193359375,0.0199206216020948,Film T1 S-SWCNTs Converted,394.521484375,0.0424311363856585,Film T2 S-SWCNTs,394.193359375,0.0205953322290967,Film T2 S-SWCNTs Converted,395.142578125,0.0819451437483098
Film T1 S-SWCNTs,393.767578125,0.021998276602301,Film T1 S-SWCNTs Converted,394.09765625,0.0331175630510575,Film T2 S-SWCNTs,393.767578125,0.0227719746301198,Film T2 S-SWCNTs Converted,394.716796875,0.0899836833188612
Film T1 S-SWCNTs,393.34375,0.0189747261739862,Film T1 S-SWCNTs Converted,393.669921875,0.0415288963720013,Film T2 S-SWCNTs,393.34375,0.0209012523825272,Film T2 S-SWCNTs Converted,394.291015625,0.0735424110691554
Film T1 S-SWCNTs,392.919921875,0.0199544080661499,Film T1 S-SWCNTs Converted,393.24609375,0.0391256549038278,Film T2 S-SWCNTs,392.919921875,0.0191350162764082,Film T2 S-SWCNTs Converted,393.8671875,0.0891150730294566
Film T1 S-SWCNTs,392.4921875,0.0173377277271643,Film T1 S-SWCNTs Converted,392.822265625,0.0399836262683695,Film T2 S-SWCNTs,392.4921875,0.0190710318549497,Film T2 S-SWCNTs Converted,393.443359375,0.0708540154149219
Film T1 S-SWCNTs,392.068359375,0.0193138612815792,Film T1 S-SWCNTs Converted,392.396484375,0.0341506022511947,Film T2 S-SWCNTs,392.068359375,0.0154717702395287,Film T2 S-SWCNTs Converted,393.01953125,0.0855609228798682
Film T1 S-SWCNTs,391.64453125,0.0165119133375813,Film T1 S-SWCNTs Converted,391.97265625,0.0372827333808619,Film T2 S-SWCNTs,391.64453125,0.0144819308290911,Film T2 S-SWCNTs Converted,392.59375,0.071671710428111
Film T1 S-SWCNTs,391.216796875,0.0179314049325971,Film T1 S-SWCNTs Converted,391.548828125,0.027376999662965,Film T2 S-SWCNTs,391.216796875,0.0161859575901023,Film T2 S-SWCNTs Converted,392.16796875,0.0690112866715044
Film T1 S-SWCNTs,390.79296875,0.0147929141440934,Film T1 S-SWCNTs Converted,391.12109375,0.0370719665541493,Film T2 S-SWCNTs,390.79296875,0.0128624151741938,Film T2 S-SWCNTs Converted,391.74609375,0.0948907039705503
Film T1 S-SWCNTs,390.369140625,0.0138323736834897,Film T1 S-SWCNTs Converted,390.697265625,0.0357444360934328,Film T2 S-SWCNTs,390.369140625,0.0119679020736649,Film T2 S-SWCNTs Converted,391.318359375,0.0893043916255434
Film T1 S-SWCNTs,389.943359375,0.0141043686546399,Film T1 S-SWCNTs Converted,390.2734375,0.031159143000341,Film T2 S-SWCNTs,389.943359375,0.0116028201182835,Film T2 S-SWCNTs Converted,390.892578125,0.0815129670178075
Film T1 S-SWCNTs,389.517578125,0.012992774518576,Film T1 S-SWCNTs Converted,389.845703125,0.0294485014211675,Film T2 S-SWCNTs,389.517578125,0.0121919902745172,Film T2 S-SWCNTs Converted,390.46875,0.0743941234937503
Film T1 S-SWCNTs,389.09375,0.0105821436083001,Film T1 S-SWCNTs Converted,389.421875,0.0308235428051267,Film T2 S-SWCNTs,389.09375,0.012053719020149,Film T2 S-SWCNTs Converted,390.04296875,0.0643052697037744
Film T1 S-SWCNTs,388.66796875,0.0176873660310891,Film T1 S-SWCNTs Converted,388.99609375,0.0325420607796901,Film T2 S-SWCNTs,388.66796875,0.012293436413131,Film T2 S-SWCNTs Converted,389.6171875,0.0728684895761074
Film T1 S-SWCNTs,388.244140625,0.0121056911739864,Film T1 S-SWCNTs Converted,388.572265625,0.0315600301778087,Film T2 S-SWCNTs,388.244140625,0.00975666985681513,Film T2 S-SWCNTs Converted,389.193359375,0.0675757063452587
Film T1 S-SWCNTs,387.818359375,0.0125302342754077,Film T1 S-SWCNTs Converted,388.146484375,0.0310504500998595,Film T2 S-SWCNTs,387.818359375,0.0115170159206226,Film T2 S-SWCNTs Converted,388.767578125,0.0780070553296322
Film T1 S-SWCNTs,387.392578125,0.0162267023274182,Film T1 S-SWCNTs Converted,387.72265625,0.0408667840084784,Film T2 S-SWCNTs,387.392578125,0.0129088608650409,Film T2 S-SWCNTs Converted,388.341796875,0.055175090381196
Film T1 S-SWCNTs,386.96875,0.0137670861090167,Film T1 S-SWCNTs Converted,387.296875,0.0260475147650998,Film T2 S-SWCNTs,386.96875,0.0085698676128202,Film T2 S-SWCNTs Converted,387.91796875,0.0710688221016511
Film T1 S-SWCNTs,386.54296875,0.00795281810727732,Film T1 S-SWCNTs Converted,386.87109375,0.0215127364959894,Film T2 S-SWCNTs,386.54296875,0.00904622769126236,Film T2 S-SWCNTs Converted,387.494140625,0.0652530617631385
Film T1 S-SWCNTs,386.1171875,0.0179716690623387,Film T1 S-SWCNTs Converted,386.447265625,0.0337694644955836,Film T2 S-SWCNTs,386.1171875,0.00849374903798597,Film T2 S-SWCNTs Converted,387.06640625,0.0713229052336972
Film T1 S-SWCNTs,385.693359375,0.0110117849581941,Film T1 S-SWCNTs Converted,386.021484375,0.0287214274042835,Film T2 S-SWCNTs,385.693359375,0.00665780119489299,Film T2 S-SWCNTs Converted,386.642578125,0.0588020000654802
Film T1 S-SWCNTs,385.267578125,0.010324458743068,Film T1 S-SWCNTs Converted,385.59765625,0.0256012292709918,Film T2 S-SWCNTs,385.267578125,0.00854999819808988,Film T2 S-SWCNTs Converted,386.21875,0.0667866775489205
Film T1 S-SWCNTs,384.841796875,0.00191769606130104,Film T1 S-SWCNTs Converted,385.169921875,0.0209844372082212,Film T2 S-SWCNTs,384.841796875,0.00652595243665964,Film T2 S-SWCNTs Converted,385.791015625,0.0588215898327542
Film T1 S-SWCNTs,384.4140625,0.0105856741763076,Film T1 S-SWCNTs Converted,384.74609375,0.0114436404822594,Film T2 S-SWCNTs,384.4140625,0.00998428989080001,Film T2 S-SWCNTs Converted,385.3671875,0.0640277113013179
Film T1 S-SWCNTs,383.990234375,0.0117187488143788,Film T1 S-SWCNTs Converted,384.322265625,0.0230972963236206,Film T2 S-SWCNTs,383.990234375,0.00612088815111463,Film T2 S-SWCNTs Converted,384.943359375,0.0376264340938938
Film T1 S-SWCNTs,383.56640625,0.0111498658343762,Film T1 S-SWCNTs Converted,383.89453125,0.0260172397155188,Film T2 S-SWCNTs,383.56640625,0.00612595481076355,Film T2 S-SWCNTs Converted,384.515625,0.0645755853914644
Film T1 S-SWCNTs,383.138671875,0.012249747697784,Film T1 S-SWCNTs Converted,383.470703125,0.0238419604799743,Film T2 S-SWCNTs,383.138671875,0.0081969981521197,Film T2 S-SWCNTs Converted,384.091796875,0.0528793642327426
Film T1 S-SWCNTs,382.71484375,0.00910362085726079,Film T1 S-SWCNTs Converted,383.04296875,0.0266762194591052,Film T2 S-SWCNTs,382.71484375,0.00879620504607641,Film T2 S-SWCNTs Converted,383.6640625,0.0640716566275031
Film T1 S-SWCNTs,382.291015625,0.0108770571657716,Film T1 S-SWCNTs Converted,382.6171875,0.0252300075004908,Film T2 S-SWCNTs,382.291015625,0.00841459381625669,Film T2 S-SWCNTs Converted,383.240234375,0.0711916366560556
Film T1 S-SWCNTs,381.86328125,0.0106127121759381,Film T1 S-SWCNTs Converted,382.193359375,0.0243828069829927,Film T2 S-SWCNTs,381.86328125,0.00759960066798833,Film T2 S-SWCNTs Converted,382.814453125,0.0624200633217798
Film T1 S-SWCNTs,381.4375,0.0100619834903513,Film T1 S-SWCNTs Converted,381.765625,0.0276021104142762,Film T2 S-SWCNTs,381.4375,0.00835931863900542,Film T2 S-SWCNTs Converted,382.388671875,0.0555172436810739
Film T1 S-SWCNTs,381.013671875,0.0119530938287255,Film T1 S-SWCNTs Converted,381.341796875,0.0321033113695722,Film T2 S-SWCNTs,381.013671875,0.00761983675717074,Film T2 S-SWCNTs Converted,381.962890625,0.0690028861940188
Film T1 S-SWCNTs,380.587890625,0.0132717205372513,Film T1 S-SWCNTs Converted,380.91796875,0.0341227216458821,Film T2 S-SWCNTs,380.587890625,0.0103686270354003,Film T2 S-SWCNTs Converted,381.5390625,0.072053852103047
Film T1 S-SWCNTs,380.162109375,0.00910129243539911,Film T1 S-SWCNTs Converted,380.490234375,0.0384531310910295,Film T2 S-SWCNTs,380.162109375,0.0105436820030549,Film T2 S-SWCNTs Converted,381.11328125,0.0722347021353491
Film T1 S-SWCNTs,379.736328125,0.0104033561727928,Film T1 S-SWCNTs Converted,380.064453125,0.0373504403109599,Film T2 S-SWCNTs,379.736328125,0.0105302832903157,Film T2 S-SWCNTs Converted,380.6875,0.0814580939812846
Film T1 S-SWCNTs,379.310546875,0.012984679784336,Film T1 S-SWCNTs Converted,379.638671875,0.0360771706849909,Film T2 S-SWCNTs,379.310546875,0.00997977975224103,Film T2 S-SWCNTs Converted,380.26171875,0.0757069409680692
Film T1 S-SWCNTs,378.8828125,0.013091567343579,Film T1 S-SWCNTs Converted,379.21484375,0.0455800093387974,Film T2 S-SWCNTs,378.8828125,0.00904322841837555,Film T2 S-SWCNTs Converted,379.8359375,0.0873207704791619
Film T1 S-SWCNTs,378.458984375,0.0108248807328808,Film T1 S-SWCNTs Converted,378.787109375,0.0328907978265126,Film T2 S-SWCNTs,378.458984375,0.00829514942715461,Film T2 S-SWCNTs Converted,379.41015625,0.0881234818274878
Film T1 S-SWCNTs,378.03515625,0.00788559959352663,Film T1 S-SWCNTs Converted,378.36328125,0.0246494721722869,Film T2 S-SWCNTs,378.03515625,0.0092808344819984,Film T2 S-SWCNTs Converted,378.984375,0.0797442479447278
Film T1 S-SWCNTs,377.607421875,0.0125704144461161,Film T1 S-SWCNTs Converted,377.9375,0.016154111877215,Film T2 S-SWCNTs,377.607421875,0.00836367423360531,Film T2 S-SWCNTs Converted,378.556640625,0.0878177952723185
Film T1 S-SWCNTs,377.181640625,0.0082018196654343,Film T1 S-SWCNTs Converted,377.509765625,0.0316848612726345,Film T2 S-SWCNTs,377.181640625,0.00903858481806342,Film T2 S-SWCNTs Converted,378.1328125,0.0813049563084814
Film T1 S-SWCNTs,376.75390625,0.00970616363794836,Film T1 S-SWCNTs Converted,377.0859375,0.0211814150991694,Film T2 S-SWCNTs,376.75390625,0.00627569421726044,Film T2 S-SWCNTs Converted,377.70703125,0.0779978973147639
Film T1 S-SWCNTs,376.330078125,0.0103686869513962,Film T1 S-SWCNTs Converted,376.658203125,0.0300420947448398,Film T2 S-SWCNTs,376.330078125,0.00725207839916269,Film T2 S-SWCNTs Converted,377.279296875,0.0665657108038857
Film T1 S-SWCNTs,375.904296875,0.00749900431671899,Film T1 S-SWCNTs Converted,376.232421875,0.021165864435094,Film T2 S-SWCNTs,375.904296875,0.00584595585861461,Film T2 S-SWCNTs Converted,376.85546875,0.0566639528949398
Film T1 S-SWCNTs,375.478515625,0.0120306719921907,Film T1 S-SWCNTs Converted,375.806640625,0.0121206200232625,Film T2 S-SWCNTs,375.478515625,0.00751926269174327,Film T2 S-SWCNTs Converted,376.4296875,0.0680350619353244
Film T1 S-SWCNTs,375.052734375,0.00821979155123908,Film T1 S-SWCNTs Converted,375.380859375,0.0152544256841046,Film T2 S-SWCNTs,375.052734375,0.00796833913010376,Film T2 S-SWCNTs Converted,376.00390625,0.0544567168251963
Film T1 S-SWCNTs,374.626953125,0.0110186903393477,Film T1 S-SWCNTs Converted,374.95703125,0.0159093327283258,Film T2 S-SWCNTs,374.626953125,0.00665690408438974,Film T2 S-SWCNTs Converted,375.576171875,0.0675001114459556
Film T1 S-SWCNTs,374.19921875,0.0106898533563571,Film T1 S-SWCNTs Converted,374.529296875,0.0273735293186262,Film T2 S-SWCNTs,374.19921875,0.00744513683498203,Film T2 S-SWCNTs Converted,375.15234375,0.066109037319317
Film T1 S-SWCNTs,373.775390625,0.0101757173352276,Film T1 S-SWCNTs Converted,374.10546875,0.0217059226065943,Film T2 S-SWCNTs,373.775390625,0.00552218983183665,Film T2 S-SWCNTs Converted,374.7265625,0.0748965444273824
Film T1 S-SWCNTs,373.349609375,0.00675359051543444,Film T1 S-SWCNTs Converted,373.677734375,0.0187316808099504,Film T2 S-SWCNTs,373.349609375,0.0054068646741614,Film T2 S-SWCNTs Converted,374.298828125,0.0522477484693942
Film T1 S-SWCNTs,372.921875,0.010577797605361,Film T1 S-SWCNTs Converted,373.251953125,0.0243417407603381,Film T2 S-SWCNTs,372.921875,0.00948904551641955,Film T2 S-SWCNTs Converted,373.875,0.0850634235549526
Film T1 S-SWCNTs,372.49609375,0.0102661479078759,Film T1 S-SWCNTs Converted,372.82421875,0.0266208057602479,Film T2 S-SWCNTs,372.49609375,0.00870541338155456,Film T2 S-SWCNTs Converted,373.447265625,0.068628245190807
Film T1 S-SWCNTs,372.0703125,0.0113497070132695,Film T1 S-SWCNTs Converted,372.3984375,0.0265079125648924,Film T2 S-SWCNTs,372.0703125,0.00715042483439473,Film T2 S-SWCNTs Converted,373.021484375,0.068864435351461
Film T1 S-SWCNTs,371.642578125,0.00986215248896669,Film T1 S-SWCNTs Converted,371.97265625,0.0309636973129566,Film T2 S-SWCNTs,371.642578125,0.00741173005906204,Film T2 S-SWCNTs Converted,372.595703125,0.0679070816197025
Film T1 S-SWCNTs,371.216796875,0.009315770876977,Film T1 S-SWCNTs Converted,371.546875,0.0262402442463647,Film T2 S-SWCNTs,371.216796875,0.00740012889211078,Film T2 S-SWCNTs Converted,372.169921875,0.0666637488482412
Film T1 S-SWCNTs,370.79296875,0.0140286294046502,Film T1 S-SWCNTs Converted,371.12109375,0.0260854940161453,Film T2 S-SWCNTs,370.79296875,0.00839499892060958,Film T2 S-SWCNTs Converted,371.7421875,0.0657083834839444
Film T1 S-SWCNTs,370.36328125,0.0108953346109973,Film T1 S-SWCNTs Converted,370.6953125,0.0252480606137078,Film T2 S-SWCNTs,370.36328125,0.0074807235137368,Film T2 S-SWCNTs Converted,371.318359375,0.0593566950692842
Film T1 S-SWCNTs,369.939453125,0.0105674931588668,Film T1 S-SWCNTs Converted,370.26953125,0.0358492875607859,Film T2 S-SWCNTs,369.939453125,0.0111559906128619,Film T2 S-SWCNTs Converted,370.890625,0.0653730071463487
Film T1 S-SWCNTs,369.51171875,0.0127937204605734,Film T1 S-SWCNTs Converted,369.841796875,0.0298057930929963,Film T2 S-SWCNTs,369.51171875,0.0100817774119105,Film T2 S-SWCNTs Converted,370.46484375,0.0667096194402875
Film T1 S-SWCNTs,369.0859375,0.00709126279369101,Film T1 S-SWCNTs Converted,369.4140625,0.0284149191277067,Film T2 S-SWCNTs,369.0859375,0.00764422610458114,Film T2 S-SWCNTs Converted,370.041015625,0.0642269638255378
Film T1 S-SWCNTs,368.66015625,0.0127100501250657,Film T1 S-SWCNTs Converted,368.990234375,0.0211349380420618,Film T2 S-SWCNTs,368.66015625,0.0083664245248203,Film T2 S-SWCNTs Converted,369.611328125,0.0728682429888437
Film T1 S-SWCNTs,368.234375,0.0105187875732651,Film T1 S-SWCNTs Converted,368.564453125,0.0320323948381131,Film T2 S-SWCNTs,368.234375,0.00829881715517313,Film T2 S-SWCNTs Converted,369.1875,0.0585030834291148
Film T1 S-SWCNTs,367.80859375,0.0114178321086468,Film T1 S-SWCNTs Converted,368.13671875,0.0295759016226646,Film T2 S-SWCNTs,367.80859375,0.0081936983011215,Film T2 S-SWCNTs Converted,368.759765625,0.0756849544113984
Film T1 S-SWCNTs,367.380859375,0.00593653126710247,Film T1 S-SWCNTs Converted,367.708984375,0.024859264337108,Film T2 S-SWCNTs,367.380859375,0.00920738822425535,Film T2 S-SWCNTs Converted,368.333984375,0.0742544670590395
Film T1 S-SWCNTs,366.955078125,0.00876685563107586,Film T1 S-SWCNTs Converted,367.28515625,0.0223176948363927,Film T2 S-SWCNTs,366.955078125,0.00834100526538356,Film T2 S-SWCNTs Converted,367.908203125,0.070057359340015
