         Index            Ts             t            HF        Weight            Tr
           [#]          [°C]           [s]       [Wg^-1]           [%]          [°C]
             0   2.67837e+01   0.00000e+00  -2.91771e+00   9.99198e+01   3.00000e+01
             1   2.68220e+01   1.00000e+00  -2.89301e+00   9.98599e+01   3.01667e+01
             2   2.68703e+01   2.00000e+00  -2.86304e+00   9.97976e+01   3.03333e+01
             3   2.69474e+01   3.00000e+00  -2.83356e+00   9.97314e+01   3.05000e+01
             4   2.70757e+01   4.00000e+00  -2.80117e+00   9.96328e+01   3.06667e+01
             5   2.72120e+01   5.00000e+00  -2.77818e+00   9.95493e+01   3.08333e+01
             6   2.73781e+01   6.00000e+00  -2.75627e+00   9.94709e+01   3.10000e+01
             7   2.75197e+01   7.00000e+00  -2.73431e+00   9.93947e+01   3.11667e+01
             8   2.76685e+01   8.00000e+00  -2.71022e+00   9.93233e+01   3.13333e+01
             9   2.78375e+01   9.00000e+00  -2.68563e+00   9.92604e+01   3.15000e+01
            10   2.80004e+01   1.00000e+01  -2.66001e+00   9.92053e+01   3.16667e+01
            11   2.81377e+01   1.10000e+01  -2.63407e+00   9.91548e+01   3.18333e+01
            12   2.82733e+01   1.20000e+01  -2.60717e+00   9.91271e+01   3.20000e+01
            13   2.84348e+01   1.30000e+01  -2.58137e+00   9.90901e+01   3.21667e+01
            14   2.85912e+01   1.40000e+01  -2.55629e+00   9.90512e+01   3.23333e+01
            15   2.87453e+01   1.50000e+01  -2.53169e+00   9.90115e+01   3.25000e+01
            16   2.88979e+01   1.60000e+01  -2.50638e+00   9.89754e+01   3.26667e+01
            17   2.90463e+01   1.70000e+01  -2.48118e+00   9.89337e+01   3.28333e+01
            18   2.92171e+01   1.80000e+01  -2.45614e+00   9.88884e+01   3.30000e+01
            19   2.93903e+01   1.90000e+01  -2.43127e+00   9.88407e+01   3.31667e+01
            20   2.95327e+01   2.00000e+01  -2.40797e+00   9.87853e+01   3.33333e+01
            21   2.96976e+01   2.10000e+01  -2.38470e+00   9.87327e+01   3.35000e+01
            22   2.98496e+01   2.20000e+01  -2.36083e+00   9.86794e+01   3.36667e+01
            23   3.00187e+01   2.30000e+01  -2.33688e+00   9.86250e+01   3.38333e+01
            24   3.01606e+01   2.40000e+01  -2.31645e+00   9.85684e+01   3.40000e+01
            25   3.03307e+01   2.50000e+01  -2.29425e+00   9.85127e+01   3.41667e+01
            26   3.04886e+01   2.60000e+01  -2.27142e+00   9.84571e+01   3.43333e+01
            27   3.06539e+01   2.70000e+01  -2.24867e+00   9.84013e+01   3.45000e+01
            28   3.08192e+01   2.80000e+01  -2.22827e+00   9.83457e+01   3.46667e+01
            29   3.09855e+01   2.90000e+01  -2.20665e+00   9.82894e+01   3.48333e+01
            30   3.11572e+01   3.00000e+01  -2.18468e+00   9.82327e+01   3.50000e+01
            31   3.13050e+01   3.10000e+01  -2.16310e+00   9.81762e+01   3.51667e+01
            32   3.14683e+01   3.20000e+01  -2.14313e+00   9.81208e+01   3.53333e+01
            33   3.16430e+01   3.30000e+01  -2.12272e+00   9.80654e+01   3.55000e+01
            34   3.17911e+01   3.40000e+01  -2.10252e+00   9.80106e+01   3.56667e+01
            35   3.19749e+01   3.50000e+01  -2.08258e+00   9.79570e+01   3.58333e+01
            36   3.21393e+01   3.60000e+01  -2.06352e+00   9.79075e+01   3.60000e+01
            37   3.22811e+01   3.70000e+01  -2.04402e+00   9.78577e+01   3.61667e+01
            38   3.24625e+01   3.80000e+01  -2.02457e+00   9.78094e+01   3.63333e+01
            39   3.26268e+01   3.90000e+01  -2.00527e+00   9.77627e+01   3.65000e+01
            40   3.27826e+01   4.00000e+01  -1.98865e+00   9.77222e+01   3.66667e+01
            41   3.29590e+01   4.10000e+01  -1.97161e+00   9.76797e+01   3.68333e+01
            42   3.31280e+01   4.20000e+01  -1.95465e+00   9.76371e+01   3.70000e+01
            43   3.32906e+01   4.30000e+01  -1.93778e+00   9.75946e+01   3.71667e+01
            44   3.34637e+01   4.40000e+01  -1.92211e+00   9.75551e+01   3.73333e+01
            45   3.36290e+01   4.50000e+01  -1.90534e+00   9.75141e+01   3.75000e+01
            46   3.37883e+01   4.60000e+01  -1.88850e+00   9.74729e+01   3.76667e+01
            47   3.39666e+01   4.70000e+01  -1.87199e+00   9.74319e+01   3.78333e+01
            48   3.41279e+01   4.80000e+01  -1.85816e+00   9.73912e+01   3.80000e+01
            49   3.42866e+01   4.90000e+01  -1.84340e+00   9.73513e+01   3.81667e+01
            50   3.44708e+01   5.00000e+01  -1.82846e+00   9.73120e+01   3.83333e+01
            51   3.46201e+01   5.10000e+01  -1.81379e+00   9.72731e+01   3.85000e+01
            52   3.47874e+01   5.20000e+01  -1.80107e+00   9.72367e+01   3.86667e+01
            53   3.49726e+01   5.30000e+01  -1.78761e+00   9.71999e+01   3.88333e+01
            54   3.51333e+01   5.40000e+01  -1.77387e+00   9.71633e+01   3.90000e+01
            55   3.53031e+01   5.50000e+01  -1.76068e+00   9.71270e+01   3.91667e+01
            56   3.54735e+01   5.60000e+01  -1.74944e+00   9.70926e+01   3.93333e+01
            57   3.56479e+01   5.70000e+01  -1.73729e+00   9.70579e+01   3.95000e+01
            58   3.58174e+01   5.80000e+01  -1.72456e+00   9.70247e+01   3.96667e+01
            59   3.59718e+01   5.90000e+01  -1.71190e+00   9.69930e+01   3.98333e+01
            60   3.61527e+01   6.00000e+01  -1.70205e+00   9.69649e+01   4.00000e+01
            61   3.63249e+01   6.10000e+01  -1.69138e+00   9.69364e+01   4.01667e+01
            62   3.64911e+01   6.20000e+01  -1.68020e+00   9.69084e+01   4.03333e+01
            63   3.66608e+01   6.30000e+01  -1.66882e+00   9.68806e+01   4.05000e+01
            64   3.68162e+01   6.40000e+01  -1.65817e+00   9.68567e+01   4.06667e+01
            65   3.69987e+01   6.50000e+01  -1.64704e+00   9.68314e+01   4.08333e+01
            66   3.71640e+01   6.60000e+01  -1.63578e+00   9.68072e+01   4.10000e+01
            67   3.73440e+01   6.70000e+01  -1.62467e+00   9.67839e+01   4.11667e+01
            68   3.75032e+01   6.80000e+01  -1.61458e+00   9.67611e+01   4.13333e+01
            69   3.76828e+01   6.90000e+01  -1.60443e+00   9.67379e+01   4.15000e+01
            70   3.78417e+01   7.00000e+01  -1.59460e+00   9.67144e+01   4.16667e+01
            71   3.80149e+01   7.10000e+01  -1.58496e+00   9.66907e+01   4.18333e+01
            72   3.81992e+01   7.20000e+01  -1.57552e+00   9.66673e+01   4.20000e+01
            73   3.83603e+01   7.30000e+01  -1.56595e+00   9.66440e+01   4.21667e+01
            74   3.85371e+01   7.40000e+01  -1.55614e+00   9.66219e+01   4.23333e+01
            75   3.86909e+01   7.50000e+01  -1.54694e+00   9.66005e+01   4.25000e+01
            76   3.88868e+01   7.60000e+01  -1.53902e+00   9.65788e+01   4.26667e+01
            77   3.90559e+01   7.70000e+01  -1.53005e+00   9.65569e+01   4.28333e+01
            78   3.92161e+01   7.80000e+01  -1.52069e+00   9.65352e+01   4.30000e+01
            79   3.93926e+01   7.90000e+01  -1.51159e+00   9.65142e+01   4.31667e+01
            80   3.95585e+01   8.00000e+01  -1.50394e+00   9.64958e+01   4.33333e+01
            81   3.97399e+01   8.10000e+01  -1.49573e+00   9.64769e+01   4.35000e+01
            82   3.98999e+01   8.20000e+01  -1.48721e+00   9.64575e+01   4.36667e+01
            83   4.00853e+01   8.30000e+01  -1.47869e+00   9.64379e+01   4.38333e+01
            84   4.02444e+01   8.40000e+01  -1.47129e+00   9.64219e+01   4.40000e+01
            85   4.04305e+01   8.50000e+01  -1.46373e+00   9.64053e+01   4.41667e+01
            86   4.05945e+01   8.60000e+01  -1.45586e+00   9.63881e+01   4.43333e+01
            87   4.07754e+01   8.70000e+01  -1.44787e+00   9.63705e+01   4.45000e+01
            88   4.09506e+01   8.80000e+01  -1.44076e+00   9.63543e+01   4.46667e+01
            89   4.11217e+01   8.90000e+01  -1.43319e+00   9.63380e+01   4.48333e+01
            90   4.12922e+01   9.00000e+01  -1.42561e+00   9.63214e+01   4.50000e+01
            91   4.14618e+01   9.10000e+01  -1.41817e+00   9.63043e+01   4.51667e+01
            92   4.16290e+01   9.20000e+01  -1.41134e+00   9.62878e+01   4.53333e+01
            93   4.18049e+01   9.30000e+01  -1.40474e+00   9.62724e+01   4.55000e+01
            94   4.19832e+01   9.40000e+01  -1.39784e+00   9.62571e+01   4.56667e+01
            95   4.21605e+01   9.50000e+01  -1.39059e+00   9.62416e+01   4.58333e+01
            96   4.23255e+01   9.60000e+01  -1.38294e+00   9.62270e+01   4.60000e+01
            97   4.25073e+01   9.70000e+01  -1.37604e+00   9.62128e+01   4.61667e+01
            98   4.26682e+01   9.80000e+01  -1.36908e+00   9.61993e+01   4.63333e+01
            99   4.28380e+01   9.90000e+01  -1.36182e+00   9.61859e+01   4.65000e+01
           100   4.30248e+01   1.00000e+02  -1.35527e+00   9.61717e+01   4.66667e+01
           101   4.32064e+01   1.01000e+02  -1.34828e+00   9.61566e+01   4.68333e+01
           102   4.33692e+01   1.02000e+02  -1.34149e+00   9.61410e+01   4.70000e+01
           103   4.35374e+01   1.03000e+02  -1.33508e+00   9.61255e+01   4.71667e+01
           104   4.37085e+01   1.04000e+02  -1.32804e+00   9.61099e+01   4.73333e+01
           105   4.38849e+01   1.05000e+02  -1.32099e+00   9.60947e+01   4.75000e+01
           106   4.40702e+01   1.06000e+02  -1.31417e+00   9.60789e+01   4.76667e+01
           107   4.42430e+01   1.07000e+02  -1.30740e+00   9.60626e+01   4.78333e+01
           108   4.44127e+01   1.08000e+02  -1.30032e+00   9.60459e+01   4.80000e+01
           109   4.45921e+01   1.09000e+02  -1.29317e+00   9.60288e+01   4.81667e+01
           110   4.47670e+01   1.10000e+02  -1.28607e+00   9.60123e+01   4.83333e+01
           111   4.49411e+01   1.11000e+02  -1.27923e+00   9.59961e+01   4.85000e+01
           112   4.51094e+01   1.12000e+02  -1.27327e+00   9.59775e+01   4.86667e+01
           113   4.52859e+01   1.13000e+02  -1.26687e+00   9.59598e+01   4.88333e+01
           114   4.54677e+01   1.14000e+02  -1.26036e+00   9.59423e+01   4.90000e+01
           115   4.56435e+01   1.15000e+02  -1.25371e+00   9.59255e+01   4.91667e+01
           116   4.58177e+01   1.16000e+02  -1.24661e+00   9.59117e+01   4.93333e+01
           117   4.59963e+01   1.17000e+02  -1.24027e+00   9.58976e+01   4.95000e+01
           118   4.61700e+01   1.18000e+02  -1.23422e+00   9.58833e+01   4.96667e+01
           119   4.63460e+01   1.19000e+02  -1.22869e+00   9.58689e+01   4.98333e+01
           120   4.65086e+01   1.20000e+02  -1.22338e+00   9.58589e+01   5.00000e+01
           121   4.66851e+01   1.21000e+02  -1.21744e+00   9.58479e+01   5.01667e+01
           122   4.68546e+01   1.22000e+02  -1.21175e+00   9.58362e+01   5.03333e+01
           123   4.70349e+01   1.23000e+02  -1.20631e+00   9.58240e+01   5.05000e+01
           124   4.72153e+01   1.24000e+02  -1.20078e+00   9.58131e+01   5.06667e+01
           125   4.73742e+01   1.25000e+02  -1.19531e+00   9.58021e+01   5.08333e+01
           126   4.75698e+01   1.26000e+02  -1.18952e+00   9.57907e+01   5.10000e+01
           127   4.77224e+01   1.27000e+02  -1.18349e+00   9.57787e+01   5.11667e+01
           128   4.78944e+01   1.28000e+02  -1.17757e+00   9.57655e+01   5.13333e+01
           129   4.80679e+01   1.29000e+02  -1.17210e+00   9.57533e+01   5.15000e+01
           130   4.82508e+01   1.30000e+02  -1.16692e+00   9.57416e+01   5.16667e+01
           131   4.84313e+01   1.31000e+02  -1.16207e+00   9.57296e+01   5.18333e+01
           132   4.86005e+01   1.32000e+02  -1.15733e+00   9.57160e+01   5.20000e+01
           133   4.87699e+01   1.33000e+02  -1.15208e+00   9.57030e+01   5.21667e+01
           134   4.89332e+01   1.34000e+02  -1.14689e+00   9.56909e+01   5.23333e+01
           135   4.91222e+01   1.35000e+02  -1.14168e+00   9.56795e+01   5.25000e+01
           136   4.92879e+01   1.36000e+02  -1.13641e+00   9.56672e+01   5.26667e+01
           137   4.94659e+01   1.37000e+02  -1.13173e+00   9.56546e+01   5.28333e+01
           138   4.96421e+01   1.38000e+02  -1.12706e+00   9.56421e+01   5.30000e+01
           139   4.98064e+01   1.39000e+02  -1.12210e+00   9.56303e+01   5.31667e+01
           140   4.99806e+01   1.40000e+02  -1.11867e+00   9.56189e+01   5.33333e+01
           141   5.01660e+01   1.41000e+02  -1.11398e+00   9.56070e+01   5.35000e+01
           142   5.03432e+01   1.42000e+02  -1.10877e+00   9.55950e+01   5.36667e+01
           143   5.05095e+01   1.43000e+02  -1.10334e+00   9.55835e+01   5.38333e+01
           144   5.06802e+01   1.44000e+02  -1.09729e+00   9.55732e+01   5.40000e+01
           145   5.08469e+01   1.45000e+02  -1.09238e+00   9.55615e+01   5.41667e+01
           146   5.10293e+01   1.46000e+02  -1.08767e+00   9.55490e+01   5.43333e+01
           147   5.11914e+01   1.47000e+02  -1.08321e+00   9.55362e+01   5.45000e+01
           148   5.13730e+01   1.48000e+02  -1.07795e+00   9.55239e+01   5.46667e+01
           149   5.15487e+01   1.49000e+02  -1.07233e+00   9.55116e+01   5.48333e+01
           150   5.17181e+01   1.50000e+02  -1.06669e+00   9.54984e+01   5.50000e+01
           151   5.18920e+01   1.51000e+02  -1.06129e+00   9.54847e+01   5.51667e+01
           152   5.20805e+01   1.52000e+02  -1.05606e+00   9.54702e+01   5.53333e+01
           153   5.22487e+01   1.53000e+02  -1.05122e+00   9.54566e+01   5.55000e+01
           154   5.24207e+01   1.54000e+02  -1.04634e+00   9.54435e+01   5.56667e+01
           155   5.25865e+01   1.55000e+02  -1.04152e+00   9.54301e+01   5.58333e+01
           156   5.27727e+01   1.56000e+02  -1.03707e+00   9.54152e+01   5.60000e+01
           157   5.29521e+01   1.57000e+02  -1.03244e+00   9.54012e+01   5.61667e+01
           158   5.31168e+01   1.58000e+02  -1.02777e+00   9.53884e+01   5.63333e+01
           159   5.32867e+01   1.59000e+02  -1.02284e+00   9.53764e+01   5.65000e+01
           160   5.34640e+01   1.60000e+02  -1.01808e+00   9.53647e+01   5.66667e+01
           161   5.36342e+01   1.61000e+02  -1.01337e+00   9.53530e+01   5.68333e+01
           162   5.38073e+01   1.62000e+02  -1.00877e+00   9.53426e+01   5.70000e+01
           163   5.39766e+01   1.63000e+02  -1.00411e+00   9.53331e+01   5.71667e+01
           164   5.41583e+01   1.64000e+02  -1.00032e+00   9.53253e+01   5.73333e+01
           165   5.43173e+01   1.65000e+02  -9.96262e-01   9.53163e+01   5.75000e+01
           166   5.44921e+01   1.66000e+02  -9.91848e-01   9.53069e+01   5.76667e+01
           167   5.46662e+01   1.67000e+02  -9.87659e-01   9.52977e+01   5.78333e+01
           168   5.48484e+01   1.68000e+02  -9.83605e-01   9.52903e+01   5.80000e+01
           169   5.50101e+01   1.69000e+02  -9.79411e-01   9.52826e+01   5.81667e+01
           170   5.51795e+01   1.70000e+02  -9.75116e-01   9.52742e+01   5.83333e+01
           171   5.53459e+01   1.71000e+02  -9.70983e-01   9.52655e+01   5.85000e+01
           172   5.55162e+01   1.72000e+02  -9.68142e-01   9.52590e+01   5.86667e+01
           173   5.56949e+01   1.73000e+02  -9.64482e-01   9.52523e+01   5.88333e+01
           174   5.58643e+01   1.74000e+02  -9.60410e-01   9.52448e+01   5.90000e+01
           175   5.60433e+01   1.75000e+02  -9.55919e-01   9.52368e+01   5.91667e+01
           176   5.62177e+01   1.76000e+02  -9.51095e-01   9.52295e+01   5.93333e+01
           177   5.63879e+01   1.77000e+02  -9.46311e-01   9.52224e+01   5.95000e+01
           178   5.65681e+01   1.78000e+02  -9.41711e-01   9.52149e+01   5.96667e+01
           179   5.67519e+01   1.79000e+02  -9.36986e-01   9.52069e+01   5.98333e+01
           180   5.69104e+01   1.80000e+02  -9.32454e-01   9.51972e+01   6.00000e+01
           181   5.70912e+01   1.81000e+02  -9.28250e-01   9.51876e+01   6.01667e+01
           182   5.72689e+01   1.82000e+02  -9.24225e-01   9.51789e+01   6.03333e+01
           183   5.74389e+01   1.83000e+02  -9.20269e-01   9.51706e+01   6.05000e+01
           184   5.76118e+01   1.84000e+02  -9.14878e-01   9.51604e+01   6.06667e+01
           185   5.77677e+01   1.85000e+02  -9.10257e-01   9.51505e+01   6.08333e+01
           186   5.79460e+01   1.86000e+02  -9.06166e-01   9.51406e+01   6.10000e+01
           187   5.81347e+01   1.87000e+02  -9.02476e-01   9.51313e+01   6.11667e+01
           188   5.83010e+01   1.88000e+02  -8.99449e-01   9.51235e+01   6.13333e+01
           189   5.84690e+01   1.89000e+02  -8.95764e-01   9.51150e+01   6.15000e+01
           190   5.86394e+01   1.90000e+02  -8.91977e-01   9.51058e+01   6.16667e+01
           191   5.88105e+01   1.91000e+02  -8.88447e-01   9.50960e+01   6.18333e+01
           192   5.89806e+01   1.92000e+02  -8.84818e-01   9.50879e+01   6.20000e+01
           193   5.91580e+01   1.93000e+02  -8.81575e-01   9.50797e+01   6.21667e+01
           194   5.93327e+01   1.94000e+02  -8.78366e-01   9.50710e+01   6.23333e+01
           195   5.94982e+01   1.95000e+02  -8.75238e-01   9.50618e+01   6.25000e+01
           196   5.96642e+01   1.96000e+02  -8.72357e-01   9.50515e+01   6.26667e+01
           197   5.98420e+01   1.97000e+02  -8.69502e-01   9.50420e+01   6.28333e+01
           198   6.00208e+01   1.98000e+02  -8.66569e-01   9.50332e+01   6.30000e+01
           199   6.01975e+01   1.99000e+02  -8.63525e-01   9.50246e+01   6.31667e+01
           200   6.03671e+01   2.00000e+02  -8.61191e-01   9.50148e+01   6.33333e+01
           201   6.05248e+01   2.01000e+02  -8.58309e-01   9.50056e+01   6.35000e+01
