Name,X,Y,Name,X,Y,Name,X,Y,Name,X,Y,Name,X,Y,Name,X,Y
Film T1 S-SWCNTs,505.541015625,0.0611123273808402,Film T1 S-SWCNTs Converted,504.515625,0.0611779215900667,Film T2 S-SWCNTs,505.02734375,0.0300335299363946,Film T2 S-SWCNTs Converted,504.515625,0.106043796132253,Film T9 M-SWCNTs,504.515625,0.0645000157572324,Film T9 M-SWCNTs Converted,504.515625,0.149878427349236
Film T1 S-SWCNTs,505.02734375,0.0602666099578206,Film T1 S-SWCNTs Converted,504.00390625,0.0567430213547422,Film T2 S-SWCNTs,504.515625,0.0344550900476604,Film T2 S-SWCNTs Converted,504.00390625,0.0963451328837566,Film T9 M-SWCNTs,504.00390625,0.0491884053600908,Film T9 M-SWCNTs Converted,504.00390625,0.14467356716566
Film T1 S-SWCNTs,504.515625,0.0654619341149291,Film T1 S-SWCNTs Converted,503.4921875,0.0578712015139297,Film T2 S-SWCNTs,504.00390625,0.0360920851708015,Film T2 S-SWCNTs Converted,503.4921875,0.131777846690078,Film T9 M-SWCNTs,503.4921875,0.0394805700631924,Film T9 M-SWCNTs Converted,503.4921875,0.13448364546265
Film T1 S-SWCNTs,504.00390625,0.0683913137459943,Film T1 S-SWCNTs Converted,502.98046875,0.0280190445458762,Film T2 S-SWCNTs,503.4921875,0.029378027542749,Film T2 S-SWCNTs Converted,502.98046875,0.106439227413353,Film T9 M-SWCNTs,502.98046875,0.0577705802132161,Film T9 M-SWCNTs Converted,502.98046875,0.139263346696507
Film T1 S-SWCNTs,503.4921875,0.0663587153172436,Film T1 S-SWCNTs Converted,502.466796875,0.0712524285518157,Film T2 S-SWCNTs,502.98046875,0.0406495380233087,Film T2 S-SWCNTs Converted,502.466796875,0.106977781726223,Film T9 M-SWCNTs,502.466796875,0.097057017292315,Film T9 M-SWCNTs Converted,502.466796875,0.160010044119195
Film T1 S-SWCNTs,502.98046875,0.0505211479691484,Film T1 S-SWCNTs Converted,501.955078125,0.044980273563715,Film T2 S-SWCNTs,502.466796875,0.0372547582040645,Film T2 S-SWCNTs Converted,501.955078125,0.13819622508841,Film T9 M-SWCNTs,501.955078125,0.0922530889239598,Film T9 M-SWCNTs Converted,501.955078125,0.0899767067212177
Film T1 S-SWCNTs,502.466796875,0.0534518996553676,Film T1 S-SWCNTs Converted,501.44140625,0.0544541398130491,Film T2 S-SWCNTs,501.955078125,0.0388905065916082,Film T2 S-SWCNTs Converted,501.44140625,0.104448862665222,Film T9 M-SWCNTs,501.44140625,0.092352974453011,Film T9 M-SWCNTs Converted,501.44140625,0.10274974177249
Film T1 S-SWCNTs,501.955078125,0.0553034824037251,Film T1 S-SWCNTs Converted,500.927734375,0.0774285648109621,Film T2 S-SWCNTs,501.44140625,0.0333555155488184,Film T2 S-SWCNTs Converted,500.927734375,0.0743171466199166,Film T9 M-SWCNTs,500.927734375,0.110646036401934,Film T9 M-SWCNTs Converted,500.927734375,0.144448350115818
Film T1 S-SWCNTs,501.44140625,0.0542439841310492,Film T1 S-SWCNTs Converted,500.41796875,0.0591048953659806,Film T2 S-SWCNTs,500.927734375,0.0379881175091376,Film T2 S-SWCNTs Converted,500.41796875,0.16146887173597,Film T9 M-SWCNTs,500.41796875,0.0862573567451717,Film T9 M-SWCNTs Converted,500.41796875,0.158212326702259
Film T1 S-SWCNTs,500.927734375,0.0716225216942364,Film T1 S-SWCNTs Converted,499.904296875,0.0618298055501488,Film T2 S-SWCNTs,500.41796875,0.0381243378644723,Film T2 S-SWCNTs Converted,499.904296875,0.0946555031208342,Film T9 M-SWCNTs,499.904296875,0.0961583595999163,Film T9 M-SWCNTs Converted,499.904296875,0.128103835629014
Film T1 S-SWCNTs,500.41796875,0.0588094212356042,Film T1 S-SWCNTs Converted,499.390625,0.0534396452542917,Film T2 S-SWCNTs,499.904296875,0.03719138525125,Film T2 S-SWCNTs Converted,499.390625,0.113847684154131,Film T9 M-SWCNTs,499.390625,0.122848178155722,Film T9 M-SWCNTs Converted,499.390625,0.125923536650692
Film T1 S-SWCNTs,499.904296875,0.0580737160785534,Film T1 S-SWCNTs Converted,498.87890625,0.0736321605639221,Film T2 S-SWCNTs,499.390625,0.0335834775303625,Film T2 S-SWCNTs Converted,498.87890625,0.14446196291288,Film T9 M-SWCNTs,498.87890625,0.15862627799712,Film T9 M-SWCNTs Converted,498.87890625,0.10579499490848
